IROWID,iVehicleID,Lat,Lng,vAccuracy,vDirection,Speed,vUpdateReason,dtLastUpdated,dtDeviceTime,vVehDirection,Bearing,DirectionDegrees,Predicted_Label,Prediction_Confidence
8144352,684,38.586117,-92.185661,10,122.05,47.04,APC,52:42.7,7/3/2024 7:52:34,SE,123.22,123.22,1_267,0.6492738525651972
8144353,684,38.585922,-92.18528,10,123.22,48.34,APC,52:42.8,7/3/2024 7:52:37,SE,121.06,121.06,1_267,0.8913795441400733
8144374,684,38.585728,-92.184868,10,121.06,50.74,APC,52:48.7,7/3/2024 7:52:40,SE,121.59,121.59,1_267,0.9762494839734294
8144375,684,38.585541,-92.184479,10,121.59,48.15,APC,52:48.7,7/3/2024 7:52:43,SE,125.39,125.39,1_267,0.8430221510305723
8144376,684,38.58535,-92.184135,10,125.39,42.6,APC,52:49.2,7/3/2024 7:52:46,SE,129.63,129.63,1_268,0.741761651596951
8144391,684,38.585148,-92.183823,10,129.63,43.89,APC,52:55.7,7/3/2024 7:52:49,SE,133.59,133.59,1_268,0.9972214833895882
8144392,684,38.584892,-92.183479,10,133.59,51.3,APC,52:55.7,7/3/2024 7:52:52,SE,131.71,131.71,1_268,0.9923323270320407
8144410,684,38.584621,-92.18309,10,131.71,56.86,APC,53:01.7,7/3/2024 7:52:55,SE,121.8,121.8,1_271,0.43209853408928933
8144411,684,38.58424,-92.182304,10,121.8,53.71,APC,53:01.8,7/3/2024 7:52:59,SE,146.57,146.57,1_268,0.9957257214699895
8144421,684,38.583771,-92.181908,10,146.57,56.86,APC,53:07.8,7/3/2024 7:53:04,SE,131.96,131.96,1_269,0.9328130872898746
8144422,684,38.583492,-92.181511,10,131.96,53.71,APC,53:07.8,7/3/2024 7:53:07,SE,132.59,132.59,1_269,0.9366401973156744
8144441,684,38.583229,-92.181145,10,132.59,52.23,APC,53:14.7,7/3/2024 7:53:10,SE,133.57,133.57,1_269,0.9106911450670729
8144442,684,38.582962,-92.180786,10,133.57,50.0,APC,53:14.7,7/3/2024 7:53:13,SE,132.83,132.83,1_269,0.856856535431023
8144453,684,38.582741,-92.180481,10,132.83,40.93,APC,53:21.8,7/3/2024 7:53:16,SE,133.63,133.63,1_269,0.6678639311252081
8144454,684,38.582542,-92.180214,10,133.63,39.26,APC,53:21.8,7/3/2024 7:53:19,SE,133.22,133.22,1_269,0.6457391712902995
8144455,684,38.582329,-92.179924,10,133.22,43.71,APC,53:22.4,7/3/2024 7:53:22,SE,132.26,132.26,1_269,0.5556388251744385
8144462,684,38.582096,-92.179596,10,132.26,47.23,APC,53:29.7,7/3/2024 7:53:25,SE,131.65,131.65,1_269,0.5028584711958253
8144463,684,38.581852,-92.179245,10,131.65,49.45,APC,53:29.8,7/3/2024 7:53:28,SE,132.56,132.56,1_270,0.6557810633226598
8144482,684,38.5816,-92.178894,10,132.56,49.63,APC,53:35.7,7/3/2024 7:53:31,SE,132.04,132.04,1_269,0.4867151761375773
8144497,684,38.581127,-92.178223,10,132.04,42.41,APC,53:42.7,7/3/2024 7:53:37,SE,132.06,132.06,1_269,0.399205843698995
8144512,684,38.580933,-92.177948,10,132.06,37.04,APC,53:48.8,7/3/2024 7:53:40,SE,132.73,132.73,1_270,0.6455591888821833
8144513,684,38.580746,-92.177689,10,132.73,40.56,APC,53:48.8,7/3/2024 7:53:43,SE,131.08,131.08,1_270,0.7820306162917012
8144528,684,38.580517,-92.177353,10,131.08,47.6,APC,53:54.8,7/3/2024 7:53:46,SE,131.28,131.28,1_270,0.6314900932273716
8144529,684,38.58025,-92.176964,10,131.28,53.89,APC,53:54.9,7/3/2024 7:53:49,SE,132.36,132.36,1_270,0.6648988635736957
8144530,684,38.579967,-92.176567,10,132.36,56.3,APC,53:55.5,7/3/2024 7:53:52,SE,133.97,133.97,1_270,0.6081510930425658
8144544,684,38.579685,-92.176193,10,133.97,53.34,APC,54:01.7,7/3/2024 7:53:55,SE,133.56,133.56,1_271,0.7362585147313162
8144545,684,38.57943,-92.17585,10,133.56,46.67,APC,54:01.8,7/3/2024 7:53:58,SE,133.61,133.61,1_271,0.741304519444958
8144560,684,38.57922,-92.175568,10,133.61,39.45,APC,54:08.7,7/3/2024 7:54:01,SE,133.7,133.7,1_271,0.6156312973809648
8144561,684,38.579037,-92.175323,10,133.7,34.82,APC,54:08.7,7/3/2024 7:54:04,SE,132.99,132.99,1_271,0.5434474884965305
8144562,684,38.578865,-92.175087,10,132.99,32.78,APC,54:10.5,7/3/2024 7:54:07,SE,133.18,133.18,1_272,0.6467311616875044
8144570,684,38.578686,-92.174843,10,133.18,35.37,APC,54:16.7,7/3/2024 7:54:10,SE,131.62,131.62,1_272,0.9415795297178403
8144571,684,38.578495,-92.174568,10,131.62,38.71,APC,54:16.7,7/3/2024 7:54:13,SE,133.88,133.88,1_272,0.9858246680511557
8144589,684,38.578289,-92.174294,10,133.88,41.67,APC,54:22.8,7/3/2024 7:54:16,SE,132.42,132.42,1_272,0.9820956704633791
8144590,684,38.578114,-92.174049,10,132.42,31.11,APC,54:22.8,7/3/2024 7:54:19,SE,131.82,131.82,1_272,0.9836691246675372
8144603,684,38.577965,-92.173836,10,131.82,29.82,APC,54:29.8,7/3/2024 7:54:22,SE,132.26,132.26,1_272,0.9201648128033842
8144604,684,38.577808,-92.173615,10,132.26,33.71,APC,54:29.8,7/3/2024 7:54:25,SE,132.67,132.67,1_272,0.8233832143735969
8144622,684,38.577648,-92.173393,10,132.67,31.85,APC,54:35.8,7/3/2024 7:54:28,SE,132.49,132.49,1_273,0.5281729367585773
8144623,684,38.577484,-92.173164,10,132.49,31.11,APC,54:35.8,7/3/2024 7:54:31,SE,133.13,133.13,1_273,0.865746384216896
8144636,684,38.577339,-92.172966,10,133.13,27.59,APC,54:41.7,7/3/2024 7:54:34,SE,132.6,132.6,1_273,0.9034580478508958
8144637,684,38.577229,-92.172813,10,132.6,19.45,APC,54:41.8,7/3/2024 7:54:37,SE,137.49,137.49,1_273,0.9619470559665712
8144651,684,38.577171,-92.172745,10,137.49,7.41,APC,54:48.7,7/3/2024 7:54:40,SE,131.33,131.33,1_273,0.9319115403658184
8144652,684,38.57716,-92.172729,10,131.33,0.0,APC,54:48.7,7/3/2024 7:54:43,SE,145.63,145.63,1_273,0.9720645330911571
8144653,684,38.577152,-92.172722,10,145.63,2.59,APC,54:49.6,7/3/2024 7:54:46,SE,135.28,135.28,1_273,0.9605718789082147
8144667,684,38.577122,-92.172684,10,135.28,6.67,APC,54:55.7,7/3/2024 7:54:49,SE,138.09,138.09,1_273,0.9405555048198599
8144668,684,38.577095,-92.172653,10,138.09,1.67,APC,54:55.7,7/3/2024 7:54:52,SE,141.98,141.98,1_273,0.9612556609225348
8144676,684,38.577065,-92.172623,10,141.98,9.82,APC,55:03.7,7/3/2024 7:54:55,SE,134.54,134.54,1_273,0.9438159616441029
8144677,684,38.576965,-92.172493,10,134.54,18.33,APC,55:03.7,7/3/2024 7:54:58,SE,131.84,131.84,1_273,0.9310663237575599
8144699,684,38.576874,-92.172363,10,131.84,19.26,APC,55:09.8,7/3/2024 7:55:01,SE,130.92,130.92,1_273,0.8917037559036646
8144700,684,38.576771,-92.172211,10,130.92,21.85,APC,55:09.8,7/3/2024 7:55:04,SE,128.1,128.1,1_273,0.6459410038305877
8144701,684,38.576668,-92.172043,10,128.1,22.41,APC,55:10.6,7/3/2024 7:55:07,SE,134.25,134.25,1_273,0.8364656265401768
8144716,684,38.576569,-92.171913,10,134.25,15.56,APC,55:16.7,7/3/2024 7:55:10,SE,135.75,135.75,1_273,0.9372940030627583
8144717,684,38.576508,-92.171837,10,135.75,12.59,APC,55:16.7,7/3/2024 7:55:13,SE,131.87,131.87,1_273,0.8042667698217135
8144726,684,38.576412,-92.1717,10,131.87,24.63,APC,55:22.6,7/3/2024 7:55:16,SE,123.78,123.78,1_274,0.9409346544402666
8144727,684,38.576252,-92.171394,10,123.78,21.11,APC,55:22.7,7/3/2024 7:55:20,SE,161.14,161.14,1_274,0.6895512056785618
8144748,684,38.576149,-92.171349,10,161.14,6.48,APC,55:28.8,7/3/2024 7:55:25,S,138.12,138.12,1_274,0.8809627839711165
8144749,684,38.576115,-92.17131,10,138.12,2.59,APC,55:28.8,7/3/2024 7:55:28,SE,270.0,270.0,1_275,0.9434993207504881
8144762,684,38.576115,-92.171318,10,270.0,0.0,APC,55:35.7,7/3/2024 7:55:31,W,270.0,270.0,1_275,0.8560416305703653
8144763,684,38.576115,-92.171326,10,270.0,0.0,APC,55:35.7,7/3/2024 7:55:34,W,0.0,0.0,1_274,0.9520155755230645
8144773,684,38.576115,-92.171326,10,0.0,0.0,APC,55:42.8,7/3/2024 7:55:37,W,0.0,0.0,1_274,0.9520155755230645
8144774,684,38.576115,-92.171326,10,0.0,0.0,APC,55:42.8,7/3/2024 7:55:40,W,0.0,0.0,1_274,0.9520155755230645
8144775,684,38.576115,-92.171326,10,0.0,0.0,APC,55:43.7,7/3/2024 7:55:43,W,0.0,0.0,1_274,0.9520155755230645
8144790,684,38.576115,-92.171326,10,0.0,0.0,APC,55:51.4,7/3/2024 7:55:46,W,0.0,0.0,1_274,0.9520155755230645
8144791,684,38.576115,-92.171326,10,0.0,0.0,APC,55:51.4,7/3/2024 7:55:49,W,0.0,0.0,1_274,0.9520155755230645
8144807,684,38.576115,-92.171326,10,0.0,0.0,APC,55:57.7,7/3/2024 7:55:52,W,0.0,0.0,1_274,0.9520155755230645
8144808,684,38.576115,-92.171326,10,0.0,0.0,APC,55:57.7,7/3/2024 7:55:55,W,0.0,0.0,1_274,0.9520155755230645
8144822,684,38.576115,-92.171326,10,0.0,0.0,APC,56:03.7,7/3/2024 7:55:58,W,0.0,0.0,1_274,0.9520155755230645
8144823,684,38.576115,-92.171326,10,0.0,0.0,APC,56:03.7,7/3/2024 7:56:01,W,0.0,0.0,1_274,0.9520155755230645
8144839,684,38.576115,-92.171326,10,0.0,0.0,APC,56:09.8,7/3/2024 7:56:04,W,0.0,0.0,1_274,0.9520155755230645
8144840,684,38.576115,-92.171326,10,0.0,0.0,APC,56:09.8,7/3/2024 7:56:07,W,0.0,0.0,1_274,0.9520155755230645
8144841,684,38.576115,-92.171326,10,0.0,0.0,APC,56:10.7,7/3/2024 7:56:10,W,130.76,130.76,1_274,0.7660789785815064
8144852,684,38.576084,-92.17128,10,130.76,11.85,APC,56:16.8,7/3/2024 7:56:13,SE,129.64,129.64,1_274,0.9221257275272415
8144853,684,38.57597,-92.171104,10,129.64,26.48,APC,56:16.8,7/3/2024 7:56:16,SE,126.46,126.46,1_274,0.5863516675232371
8144870,684,38.575825,-92.170853,10,126.46,34.82,APC,56:23.8,7/3/2024 7:56:19,SE,131.62,131.62,1_275,0.6814982965852325
8144871,684,38.575634,-92.170578,10,131.62,39.82,APC,56:23.8,7/3/2024 7:56:22,SE,131.49,131.49,1_275,0.9862040517470774
8144872,684,38.575439,-92.170296,10,131.49,39.82,APC,56:25.8,7/3/2024 7:56:25,SE,133.18,133.18,1_275,0.9810369875233124
8144884,684,38.57526,-92.170052,10,133.18,31.85,APC,56:31.7,7/3/2024 7:56:28,SE,133.0,133.0,1_277,0.3995158202761642
8144885,684,38.575104,-92.169838,10,133.0,29.82,APC,56:31.8,7/3/2024 7:56:31,SE,130.92,130.92,1_276,0.3770404069728104
8144899,684,38.574959,-92.169624,10,130.92,30.19,APC,56:37.8,7/3/2024 7:56:34,SE,129.0,129.0,1_276,0.34637740286165586
8144900,684,38.574814,-92.169395,10,129.0,31.48,APC,56:37.8,7/3/2024 7:56:37,SE,132.8,132.8,1_277,0.6391078045165051
8144918,684,38.574654,-92.169174,10,132.8,31.3,APC,56:45.4,7/3/2024 7:56:40,SE,133.91,133.91,1_277,0.7033889454659735
8144919,684,38.574505,-92.168976,10,133.91,27.04,APC,56:45.4,7/3/2024 7:56:43,SE,134.4,134.4,1_277,0.5453129691588994
8144932,684,38.574394,-92.168831,10,134.4,19.26,APC,56:51.8,7/3/2024 7:56:46,SE,149.34,149.34,1_276,0.5266266065609836
8144933,684,38.574303,-92.168762,10,149.34,10.74,APC,56:51.8,7/3/2024 7:56:49,SE,152.98,152.98,1_276,0.5958228490099606
8144934,684,38.57428,-92.168747,10,152.98,0.0,APC,56:52.8,7/3/2024 7:56:52,SE,180.0,180.0,1_226,0.3616043129224543
8144945,684,38.574276,-92.168747,10,180.0,0.0,APC,56:58.7,7/3/2024 7:56:55,S,0.0,0.0,1_11,0.9208624028133805
8144946,684,38.57428,-92.168747,10,0.0,0.0,APC,56:58.8,7/3/2024 7:56:58,S,128.1,128.1,1_277,0.6355460880513212
8144977,684,38.574261,-92.168716,10,128.1,6.67,APC,57:12.7,7/3/2024 7:57:07,SE,121.25,121.25,1_277,0.43666147428243623
8144978,684,38.574196,-92.168579,10,121.25,20.74,APC,57:13.9,7/3/2024 7:57:10,SE,130.93,130.93,1_11,0.4331600049977122
8144992,684,38.574036,-92.168343,10,130.93,37.04,APC,57:19.7,7/3/2024 7:57:13,SE,133.84,133.84,1_11,0.7685257907622959
8144993,684,38.573795,-92.168022,10,133.84,49.45,APC,57:19.9,7/3/2024 7:57:16,SE,132.89,132.89,1_11,0.9664923023340535
8145007,684,38.573551,-92.167686,10,132.89,48.52,APC,57:25.8,7/3/2024 7:57:19,SE,132.98,132.98,1_11,0.9535237234042343
8145008,684,38.573296,-92.167336,10,132.98,49.08,APC,57:25.9,7/3/2024 7:57:22,SE,132.33,132.33,1_11,0.9156875700527289
8145019,684,38.573051,-92.166992,10,132.33,48.71,APC,57:31.8,7/3/2024 7:57:25,SE,131.64,131.64,1_11,0.854646952886725
8145020,684,38.572807,-92.166641,10,131.64,49.26,APC,57:32.0,7/3/2024 7:57:28,SE,133.44,133.44,1_11,0.5494304793874396
8145038,684,38.572559,-92.166306,10,133.44,49.82,APC,57:37.7,7/3/2024 7:57:31,SE,131.09,131.09,1_284,0.6332952250094088
8145039,684,38.572304,-92.165932,10,131.09,51.67,APC,57:38.0,7/3/2024 7:57:34,SE,133.01,133.01,1_284,0.9059666728619482
8145054,684,38.572048,-92.165581,10,133.01,46.3,APC,57:45.8,7/3/2024 7:57:37,SE,124.83,124.83,1_284,0.8650631353209283
8145055,684,38.57177,-92.16507,10,124.83,35.0,APC,57:45.8,7/3/2024 7:57:40,SE,151.25,151.25,1_284,0.8513919973760836
8145056,684,38.571552,-92.164917,10,151.25,18.15,APC,57:47.0,7/3/2024 7:57:46,SE,135.78,135.78,1_284,0.9663490705294944
8145068,684,38.571503,-92.164856,10,135.78,7.41,APC,57:52.7,7/3/2024 7:57:49,SE,152.88,152.88,1_284,0.9810419689628405
8145069,684,38.571445,-92.164818,10,152.88,10.19,APC,57:53.0,7/3/2024 7:57:52,SE,204.22,204.22,1_284,0.9078875821836844
8145085,684,38.571339,-92.164879,10,204.22,19.26,APC,57:58.8,7/3/2024 7:57:55,SW,227.23,227.23,1_284,0.82724616653882
8145086,684,38.57119,-92.165085,10,227.23,34.08,APC,57:59.0,7/3/2024 7:57:58,SW,220.07,220.07,1_2,0.9891216659489873
8145099,684,38.570992,-92.165298,10,220.07,33.34,APC,58:05.7,7/3/2024 7:58:01,SW,223.32,223.32,1_2,0.9850274898279144
8145100,684,38.570827,-92.165497,10,223.32,28.34,APC,58:05.8,7/3/2024 7:58:04,SW,221.58,221.58,1_2,0.9737502067925955
8145114,684,38.570686,-92.165657,10,221.58,23.34,APC,58:11.7,7/3/2024 7:58:07,SW,223.17,223.17,1_2,0.9845292665287725
8145115,684,38.570591,-92.165771,10,223.17,13.52,APC,58:11.7,7/3/2024 7:58:10,SW,228.48,228.48,1_2,0.9938836635515851
8145128,684,38.570564,-92.16581,10,228.48,3.7,APC,58:17.7,7/3/2024 7:58:13,SW,0.0,0.0,1_226,0.9075161409328113
8145129,684,38.570564,-92.16581,10,0.0,0.0,APC,58:17.7,7/3/2024 7:58:16,SW,57.4,57.4,1_226,0.669757716980102
8145147,684,38.570568,-92.165802,10,57.4,0.0,APC,58:23.7,7/3/2024 7:58:19,NE,0.0,0.0,1_226,0.7071704842993756
8145148,684,38.570568,-92.165802,10,0.0,0.0,APC,58:23.7,7/3/2024 7:58:22,NE,223.42,223.42,1_2,0.968757913922933
8145149,684,38.570511,-92.165871,10,223.42,16.48,APC,58:26.1,7/3/2024 7:58:25,SW,222.34,222.34,1_2,0.9928689779598948
8145158,684,38.570354,-92.166054,10,222.34,32.22,APC,58:32.7,7/3/2024 7:58:28,SW,221.12,221.12,1_2,0.9672524079094409
8145159,684,38.570122,-92.166313,10,221.12,43.15,APC,58:32.7,7/3/2024 7:58:31,SW,219.34,219.34,1_2,0.9981644874173119
8145173,684,38.569874,-92.166573,10,219.34,43.15,APC,58:38.8,7/3/2024 7:58:34,SW,219.27,219.27,1_2,0.9932473982209107
8145174,684,38.569656,-92.166801,10,219.27,34.82,APC,58:38.8,7/3/2024 7:58:37,SW,221.98,221.98,1_2,0.9968565510441044
8145187,684,38.56953,-92.166946,10,221.98,17.22,APC,58:44.7,7/3/2024 7:58:40,SW,207.82,207.82,1_2,0.9951871429212821
8145188,684,38.56945,-92.167,10,207.82,16.3,APC,58:44.7,7/3/2024 7:58:43,SW,152.97,152.97,1_2,0.9996871324504804
8145203,684,38.569309,-92.166908,10,152.97,21.67,APC,58:51.7,7/3/2024 7:58:46,SE,130.3,130.3,1_2,0.9973803091615493
8145204,684,38.569183,-92.166718,10,130.3,27.59,APC,58:51.8,7/3/2024 7:58:49,SE,133.72,133.72,1_2,0.999558610911666
8145220,684,38.569023,-92.166504,10,133.72,33.15,APC,58:57.8,7/3/2024 7:58:52,SE,132.89,132.89,1_2,0.9999456078530887
8145221,684,38.56884,-92.166252,10,132.89,36.85,APC,58:57.8,7/3/2024 7:58:55,SE,132.64,132.64,1_2,0.9999108881068252
8145235,684,38.568642,-92.165977,10,132.64,39.08,APC,59:03.7,7/3/2024 7:58:58,SE,135.5,135.5,1_2,0.9991473578268468
8145236,684,38.568424,-92.165703,10,135.5,39.82,APC,59:03.7,7/3/2024 7:59:01,SE,134.01,134.01,1_2,0.9977327581047933
8145254,684,38.568245,-92.165466,10,134.01,33.71,APC,59:09.7,7/3/2024 7:59:04,SE,136.21,136.21,1_2,0.9984781806080448
8145255,684,38.568108,-92.165298,10,136.21,23.52,APC,59:09.7,7/3/2024 7:59:07,SE,129.4,129.4,1_2,0.685343800032997
8145265,684,38.56802,-92.165161,10,129.4,14.26,APC,59:15.8,7/3/2024 7:59:10,SE,132.82,132.82,1_3,0.9344455032353486
8145266,684,38.56797,-92.165092,10,132.82,5.74,APC,59:15.8,7/3/2024 7:59:13,SE,153.55,153.55,2_2,0.7205396594460455
8145267,684,38.567959,-92.165085,10,153.55,0.0,APC,59:17.1,7/3/2024 7:59:16,SE,90.0,90.0,2_2,0.6650276992907207
8145278,684,38.567959,-92.165077,10,90.0,0.0,APC,59:24.7,7/3/2024 7:59:19,E,302.6,302.6,2_2,0.977315895523475
8145279,684,38.567963,-92.165085,10,302.6,0.0,APC,59:24.7,7/3/2024 7:59:22,NW,0.0,0.0,2_2,0.8459846088057735
8145294,684,38.567963,-92.165085,10,0.0,0.0,APC,59:30.7,7/3/2024 7:59:25,NW,0.0,0.0,2_2,0.8459846088057735
8145295,684,38.567963,-92.165085,10,0.0,0.0,APC,59:30.8,7/3/2024 7:59:28,NW,0.0,0.0,2_2,0.8459846088057735
8145311,684,38.567963,-92.165085,10,0.0,0.0,APC,59:36.8,7/3/2024 7:59:31,NW,0.0,0.0,2_2,0.8459846088057735
8145312,684,38.567963,-92.165085,10,0.0,0.0,APC,59:36.8,7/3/2024 7:59:34,NW,0.0,0.0,2_2,0.8459846088057735
8145323,684,38.567963,-92.165085,10,0.0,0.0,APC,59:43.7,7/3/2024 7:59:37,NW,0.0,0.0,2_2,0.8459846088057735
8145324,684,38.567963,-92.165085,10,0.0,0.0,APC,59:43.8,7/3/2024 7:59:40,NW,0.0,0.0,2_2,0.8459846088057735
8145342,684,38.567963,-92.165085,10,0.0,0.0,APC,59:49.9,7/3/2024 7:59:43,NW,0.0,0.0,2_2,0.8459846088057735
8145343,684,38.567963,-92.165085,10,0.0,0.0,APC,59:49.9,7/3/2024 7:59:46,NW,0.0,0.0,2_2,0.8459846088057735
8145357,684,38.567963,-92.165085,10,0.0,0.0,APC,59:55.8,7/3/2024 7:59:49,NW,0.0,0.0,2_2,0.8459846088057735
8145358,684,38.567963,-92.165085,10,0.0,0.0,APC,59:55.8,7/3/2024 7:59:52,NW,0.0,0.0,2_2,0.8459846088057735
8145366,684,38.567963,-92.165085,10,0.0,0.0,APC,00:01.7,7/3/2024 7:59:55,NW,0.0,0.0,2_2,0.8459846088057735
8145367,684,38.567963,-92.165085,10,0.0,0.0,APC,00:01.8,7/3/2024 7:59:58,NW,0.0,0.0,2_2,0.8459846088057735
8145387,684,38.567963,-92.165085,10,0.0,0.0,APC,00:07.7,7/3/2024 8:00:01,NW,0.0,0.0,2_2,0.8459846088057735
8145388,684,38.567963,-92.165085,10,0.0,0.0,APC,00:07.7,7/3/2024 8:00:04,NW,0.0,0.0,2_2,0.8459846088057735
8145389,684,38.567963,-92.165085,10,0.0,0.0,APC,00:08.3,7/3/2024 8:00:07,NW,0.0,0.0,2_2,0.8459846088057735
8145396,684,38.567963,-92.165085,10,0.0,0.0,APC,00:16.7,7/3/2024 8:00:10,NW,0.0,0.0,2_2,0.8459846088057735
8145397,684,38.567963,-92.165085,10,0.0,0.0,APC,00:16.7,7/3/2024 8:00:13,NW,0.0,0.0,2_2,0.8459846088057735
8145417,684,38.567963,-92.165085,10,0.0,0.0,APC,00:22.8,7/3/2024 8:00:16,NW,0.0,0.0,2_2,0.8459846088057735
8145418,684,38.567963,-92.165085,10,0.0,0.0,APC,00:22.8,7/3/2024 8:00:19,NW,0.0,0.0,2_2,0.8459846088057735
8145419,684,38.567963,-92.165085,10,0.0,0.0,APC,00:23.3,7/3/2024 8:00:22,NW,0.0,0.0,2_2,0.8459846088057735
8145431,684,38.567963,-92.165085,10,0.0,0.0,APC,00:29.7,7/3/2024 8:00:25,NW,0.0,0.0,2_2,0.8459846088057735
8145432,684,38.567963,-92.165085,10,0.0,0.0,APC,00:29.7,7/3/2024 8:00:28,NW,90.0,90.0,2_2,0.6635953802936713
8145447,684,38.567963,-92.165077,10,90.0,0.0,APC,00:35.7,7/3/2024 8:00:31,E,180.0,180.0,2_2,0.9586469143212701
8145448,684,38.567959,-92.165077,10,180.0,0.0,APC,00:35.7,7/3/2024 8:00:34,S,0.0,0.0,2_2,0.8426935330827343
8145462,684,38.567959,-92.165077,10,0.0,0.0,APC,00:41.7,7/3/2024 8:00:37,S,0.0,0.0,2_2,0.8426935330827343
8145463,684,38.567963,-92.165077,10,0.0,0.0,APC,00:41.7,7/3/2024 8:00:40,S,0.0,0.0,2_2,0.8433906305981785
8145476,684,38.567963,-92.165077,10,0.0,0.0,APC,00:48.7,7/3/2024 8:00:43,S,0.0,0.0,2_2,0.8433906305981785
8145477,684,38.567963,-92.165077,10,0.0,0.0,APC,00:48.7,7/3/2024 8:00:46,S,0.0,0.0,2_2,0.8433906305981785
8145497,684,38.567963,-92.165077,10,0.0,0.0,APC,00:54.8,7/3/2024 8:00:49,S,0.0,0.0,2_2,0.8433906305981785
8145498,684,38.567963,-92.165077,10,0.0,0.0,APC,00:54.9,7/3/2024 8:00:52,S,0.0,0.0,2_2,0.8433906305981785
8145499,684,38.567963,-92.165077,10,0.0,0.0,APC,00:56.4,7/3/2024 8:00:55,S,0.0,0.0,2_2,0.8433906305981785
8145508,684,38.567963,-92.165077,10,0.0,0.0,APC,01:03.7,7/3/2024 8:00:58,S,0.0,0.0,2_2,0.8433906305981785
8145509,684,38.567963,-92.165077,10,0.0,0.0,APC,01:03.8,7/3/2024 8:01:01,S,0.0,0.0,2_2,0.8433906305981785
8145525,684,38.567963,-92.165077,10,0.0,0.0,APC,01:10.8,7/3/2024 8:01:04,S,0.0,0.0,2_2,0.8433906305981785
8145526,684,38.567963,-92.165077,10,0.0,0.0,APC,01:10.8,7/3/2024 8:01:07,S,0.0,0.0,2_2,0.8433906305981785
8145551,684,38.567963,-92.165077,10,0.0,0.0,APC,01:22.7,7/3/2024 8:01:10,S,0.0,0.0,2_2,0.8433906305981785
8145552,684,38.567963,-92.165077,10,0.0,0.0,APC,01:22.7,7/3/2024 8:01:13,S,0.0,0.0,2_2,0.8433906305981785
8145553,684,38.567963,-92.165077,10,0.0,0.0,APC,01:22.7,7/3/2024 8:01:16,S,0.0,0.0,2_2,0.8433906305981785
8145554,684,38.567963,-92.165077,10,0.0,0.0,APC,01:22.7,7/3/2024 8:01:19,S,0.0,0.0,2_2,0.8433906305981785
8145572,684,38.567963,-92.165077,10,0.0,0.0,APC,01:28.7,7/3/2024 8:01:22,S,38.02,38.02,2_2,0.51153358419759
8145573,684,38.56797,-92.16507,10,38.02,0.0,APC,01:28.7,7/3/2024 8:01:25,NE,180.0,180.0,2_2,0.9588175285983513
8145574,684,38.567966,-92.16507,10,180.0,2.04,APC,01:29.7,7/3/2024 8:01:28,S,128.9,128.9,1_2,0.615805608896016
8145587,684,38.567913,-92.164986,10,128.9,17.04,APC,01:35.7,7/3/2024 8:01:31,SE,132.16,132.16,1_3,0.9385947206275489
8145588,684,38.567799,-92.164825,10,132.16,23.52,APC,01:35.7,7/3/2024 8:01:34,SE,133.34,133.34,1_3,0.5593572518176566
8145604,684,38.567692,-92.16468,10,133.34,18.33,APC,01:41.7,7/3/2024 8:01:37,SE,136.35,136.35,1_3,0.9622713926871458
8145605,684,38.567642,-92.164619,10,136.35,5.74,APC,01:41.7,7/3/2024 8:01:40,SE,129.01,129.01,1_3,0.859719898540015
8145606,684,38.567623,-92.164589,10,129.01,4.07,APC,01:44.5,7/3/2024 8:01:43,SE,160.64,160.64,2_2,0.5388004805525061
8145625,684,38.567554,-92.164558,10,160.64,11.85,APC,01:57.7,7/3/2024 8:01:46,S,212.66,212.66,1_3,0.9814144896128156
8145626,684,38.567432,-92.164658,10,212.66,21.11,APC,01:57.7,7/3/2024 8:01:49,SW,226.66,226.66,1_3,0.9945750834034678
8145627,684,38.56728,-92.164864,10,226.66,31.67,APC,01:57.7,7/3/2024 8:01:52,SW,222.84,222.84,1_3,0.9964990731224043
8145628,684,38.567081,-92.1651,10,222.84,37.6,APC,01:57.7,7/3/2024 8:01:55,SW,222.48,222.48,1_3,0.9969658445265475
8145637,684,38.566853,-92.165367,10,222.48,41.86,APC,02:03.9,7/3/2024 8:01:58,SW,222.46,222.46,1_3,0.8490720689380779
8145638,684,38.566612,-92.165649,10,222.46,44.45,APC,02:03.9,7/3/2024 8:02:01,SW,222.2,222.2,1_4,0.7967696384412486
8145662,684,38.566368,-92.165932,10,222.2,42.78,APC,02:09.7,7/3/2024 8:02:04,SW,220.8,220.8,1_4,0.8882944718441144
8145663,684,38.566147,-92.166176,10,220.8,37.97,APC,02:09.7,7/3/2024 8:02:07,SW,221.99,221.99,1_4,0.7690343458827498
8145676,684,38.565975,-92.166374,10,221.99,28.89,APC,02:15.7,7/3/2024 8:02:10,SW,223.8,223.8,1_4,0.9844571844145695
8145677,684,38.565838,-92.166542,10,223.8,25.19,APC,02:15.8,7/3/2024 8:02:13,SW,220.23,220.23,1_4,0.9895978983333572
8145683,684,38.565704,-92.166687,10,220.23,21.3,APC,02:21.7,7/3/2024 8:02:16,SW,221.15,221.15,1_4,0.9935118162353997
8145684,684,38.565636,-92.166763,10,221.15,7.78,APC,02:21.7,7/3/2024 8:02:19,SW,250.7,250.7,1_4,0.9993233770177106
8145706,684,38.565613,-92.166847,10,250.7,11.85,APC,02:27.8,7/3/2024 8:02:22,W,302.6,302.6,1_4,0.9993794450444514
